event time,asset,transaction time,ask,ask size,bid,bid size
1747689796350,BTCUSDC,1747689796352,105353.8,0.709,101342.2,1.172
1747689796356,SOLUSDT,1747689796358,165.6700,182.74,132.5300,9.60
1747689796360,MOODENGUSDT,1747689796379,0.2465100,67,0.2463100,3712
1747689796368,DOGEUSDT,1747689796380,0.223860,89261,0.221390,52406
1747689796388,ETHUSDT,1747689796391,2516.55,138.613,200.00,26.897
1747689796392,BTCUSDT,1747689796395,105290.00,0.002,1000.00,64.028
1747689796397,1000PEPEUSDT,1747689796408,0.0132304,8324,0.0105840,662
1747689796405,XRPUSDT,1747689796417,2.3770,13903.0,2.2953,83.1
1747689796392,ETHUSDC,1747689796432,2520.18,21.812,2514.40,102.020
1747689796455,BTCUSDC,1747689796458,,,84248.6,0.000
1747689796450,SOLUSDT,1747689796462,165.6700,182.74,164.5700,2073.15
1747689796480,MOODENGUSDT,1747689796482,0.2465500,5286,0.2341600,428
1747689796482,DOGEUSDT,1747689796483,0.223820,50895,0.156660,1352
1747689796491,ETHUSDT,1747689796492,2516.55,138.607,2265.31,0.092
1747689796498,BTCUSDT,1747689796498,105286.10,15.095,1000.00,64.028
1747689796509,1000PEPEUSDT,1747689796510,0.0132300,560128,0.0105840,0
1747689796510,XRPUSDT,1747689796520,2.3771,11182.8,2.3683,36131.4
1747689796510,ETHUSDC,1747689796536,,,2013.94,0.013
1747689796565,SOLUSDT,1747689796566,165.6800,69.66,160.6100,243.48
1747689796566,BTCUSDC,1747689796581,105320.8,0.019,101603.4,0.000
1747689796583,DOGEUSDT,1747689796585,0.223820,50969,0.208720,52063
1747689796574,MOODENGUSDT,1747689796585,0.2466200,1759,0.2377600,2361
1747689796592,ETHUSDT,1747689796593,2516.55,142.970,200.00,26.897
1747689796601,BTCUSDT,1747689796602,105286.10,15.082,5000.00,0.736
1747689796607,1000PEPEUSDT,1747689796611,0.0132300,592736,0.0132037,36221
1747689796624,XRPUSDT,1747689796627,2.3770,17149.8,1.9016,62.8
1747689796639,ETHUSDC,1747689796640,2517.37,56.209,2013.94,0.000
1747689796660,SOLUSDT,1747689796669,164.8400,0.00,165.6400,512.31
1747689796676,MOODENGUSDT,1747689796688,0.2465000,2531,0.2365200,7053
1747689796682,DOGEUSDT,1747689796689,0.223820,73528,0.218660,137296
1747689796693,ETHUSDT,1747689796694,2516.51,152.499,200.00,26.897
1747689796693,BTCUSDC,1747689796696,105329.0,0.053,101603.4,1.364
1747689796701,BTCUSDT,1747689796705,105290.00,0.004,1000.00,64.028
1747689796713,1000PEPEUSDT,1747689796714,0.0132294,205238,0.0131090,91540
1747689796710,XRPUSDT,1747689796728,2.3795,4215.1,1.9016,59.1
1747689796740,ETHUSDC,1747689796741,2517.37,56.292,2507.68,0.000
1747689796765,SOLUSDT,1747689796777,165.6700,182.74,160.6100,242.06
1747689796787,MOODENGUSDT,1747689796790,0.2465800,4472,0.2402200,14948
1747689796781,DOGEUSDT,1747689796793,0.223820,73574,0.221170,55834
1747689796788,ETHUSDT,1747689796795,2516.51,154.678,2264.85,2.388
1747689796805,BTCUSDT,1747689796807,105286.10,15.082,1000.00,64.028
1747689796814,1000PEPEUSDT,1747689796815,0.0132294,205974,0.0131445,3616387
1747689796823,XRPUSDT,1747689796831,2.3772,25642.6,2.3693,3773.6
1747689796842,ETHUSDC,1747689796844,2517.31,44.721,2457.69,0.000
1747689796867,BTCUSDC,1747689796879,105329.0,0.055,103497.2,0.946
1747689796877,SOLUSDT,1747689796887,165.6700,134.64,132.5300,9.60
1747689796886,MOODENGUSDT,1747689796893,0.2465600,6138,0.2305200,1661
1747689796880,ETHUSDT,1747689796898,2516.51,157.315,200.00,26.897
1747689796859,DOGEUSDT,1747689796900,0.223880,178939,0.222840,70978
1747689796903,BTCUSDT,1747689796910,105286.10,15.088,5000.00,0.736
1747689796913,1000PEPEUSDT,1747689796917,0.0132279,21527,0.0125678,17113
1747689796932,XRPUSDT,1747689796934,2.3771,14348.5,2.3378,1951.0
1747689796944,ETHUSDC,1747689796949,2517.31,44.733,2457.69,38.268
1747689796979,SOLUSDT,1747689796989,165.6700,134.64,160.6100,243.48
1747689796992,MOODENGUSDT,1747689796997,0.2465300,413,0.2410800,3054
1747689797000,ETHUSDT,1747689797001,2516.51,157.326,200.00,26.897
1747689797003,DOGEUSDT,1747689797007,0.223820,74941,0.223190,180384
1747689797011,BTCUSDT,1747689797012,105286.00,0.000,1000.00,64.028
1747689797013,1000PEPEUSDT,1747689797020,0.0132279,22775,0.0131770,66019
1747689797032,XRPUSDT,1747689797038,2.3771,11182.8,2.3683,36131.4
1747689797037,ETHUSDC,1747689797050,2517.37,13.984,2480.84,6.681
1747689796976,BTCUSDC,1747689797077,105346.0,0.040,,
1747689797079,SOLUSDT,1747689797091,165.6700,135.85,159.0400,38.82
1747689797097,MOODENGUSDT,1747689797098,0.2465000,3969,0.2404800,10585
1747689797102,ETHUSDT,1747689797102,2516.51,157.555,2475.41,36.907
1747689797106,DOGEUSDT,1747689797110,0.223900,239034,0.205670,6581
1747689797113,BTCUSDT,1747689797114,105286.10,15.196,1000.00,64.028
1747689797107,1000PEPEUSDT,1747689797122,0.0132279,952004,0.0131552,182887
1747689797145,XRPUSDT,1747689797154,2.3777,22787.5,2.3742,10348.7
1747689797155,ETHUSDC,1747689797158,2517.42,0.028,2490.91,12.045
1747689797174,SOLUSDT,1747689797200,165.6700,135.88,160.6100,242.06
1747689797194,BTCUSDC,1747689797201,,,101339.1,1.172
1747689797201,MOODENGUSDT,1747689797202,0.2465000,4032,0.2418900,134
1747689797204,ETHUSDT,1747689797206,2516.51,157.377,200.00,26.897
1747689797209,DOGEUSDT,1747689797212,0.223880,181173,0.195450,83426
1747689797211,BTCUSDT,1747689797216,105286.10,15.217,5000.00,0.736
1747689797224,1000PEPEUSDT,1747689797226,0.0132279,967671,0.0119050,0
1747689797261,XRPUSDT,1747689797261,2.3531,0.0,1.6632,3.4
1747689797258,ETHUSDC,1747689797265,2517.31,44.749,2509.87,12.770
1747689797277,MOODENGUSDT,1747689797303,0.2465600,1039,0.2377600,3831
1747689797305,BTCUSDC,1747689797310,105337.8,0.105,84248.6,0.000
1747689797304,SOLUSDT,1747689797310,165.6700,135.82,146.5000,3136.97
1747689797308,ETHUSDT,1747689797310,2516.51,157.391,2013.21,0.000
1747689797313,DOGEUSDT,1747689797315,0.223820,75986,0.201430,13127
1747689797317,BTCUSDT,1747689797318,105286.10,15.198,1000.00,64.028
1747689797327,1000PEPEUSDT,1747689797328,0.0132254,22218,0.0092584,0
1747689797362,XRPUSDT,1747689797363,2.3763,15008.8,2.3407,7823.0
1747689797349,ETHUSDC,1747689797370,2517.34,0.000,2480.23,18.533
1747689797358,MOODENGUSDT,1747689797406,0.2465000,4057,0.2455800,5864
1747689797406,SOLUSDT,1747689797412,165.6700,136.20,132.5300,9.60
1747689797410,ETHUSDT,1747689797412,2516.51,161.489,2478.84,0.048
1747689797415,DOGEUSDT,1747689797418,0.223820,76460,0.221600,119183
1747689797357,BTCUSDC,1747689797419,105372.9,0.195,,
1747689797418,BTCUSDT,1747689797419,105289.20,0.034,1000.00,64.028
1747689797427,1000PEPEUSDT,1747689797430,0.0132254,23466,0.0131498,450
1747689797461,XRPUSDT,1747689797464,2.3763,14473.0,1.9275,111.5
1747689797466,ETHUSDC,1747689797472,2517.44,0.300,2458.80,1.155
1747689797498,MOODENGUSDT,1747689797509,0.2466500,3425,0.2456800,3034
1747689797513,ETHUSDT,1747689797514,2516.51,157.394,200.00,26.897
1747689797512,SOLUSDT,1747689797514,165.6700,138.01,165.5000,434.66
1747689797520,BTCUSDT,1747689797520,105286.10,15.134,5000.00,0.756
1747689797515,DOGEUSDT,1747689797520,0.223820,98825,0.213070,59258
1747689797528,1000PEPEUSDT,1747689797533,0.0132254,640474,0.0130969,1941423
1747689797561,XRPUSDT,1747689797571,2.3763,15460.2,2.3454,69716.8
1747689797567,ETHUSDC,1747689797578,2517.86,0.050,2458.80,39.405
1747689797574,MOODENGUSDT,1747689797612,0.2465700,5055,0.2419100,8293
1747689797621,BTCUSDT,1747689797621,105286.10,15.110,1000.00,64.028
1747689797614,DOGEUSDT,1747689797624,0.223830,74050,0.213080,158241
1747689797623,ETHUSDT,1747689797624,2516.65,3.296,2264.85,3.207
1747689797618,SOLUSDT,1747689797627,165.6700,138.01,160.6100,242.06
1747689797621,1000PEPEUSDT,1747689797635,0.0132291,337890,0.0131992,123419
1747689797628,BTCUSDC,1747689797657,105329.0,0.053,105268.9,0.001
1747689797666,XRPUSDT,1747689797675,2.3764,8430.2,2.3745,17896.2
1747689797696,MOODENGUSDT,1747689797714,0.2466500,1267,0.2464100,9643
1747689797685,ETHUSDC,1747689797717,2517.48,0.028,2514.32,102.496
1747689797721,BTCUSDT,1747689797722,105291.40,0.197,1000.00,64.028
1747689797724,DOGEUSDT,1747689797725,0.223820,98793,0.204190,582
1747689797726,ETHUSDT,1747689797728,2516.65,3.257,200.00,27.047
1747689797727,1000PEPEUSDT,1747689797738,0.0132286,340542,0.0131503,1021980
1747689797737,SOLUSDT,1747689797749,165.6700,136.20,160.6100,243.48
1747689797747,BTCUSDC,1747689797764,105329.0,0.055,101516.7,0.000
1747689797770,XRPUSDT,1747689797778,2.3765,10275.6,2.3592,121045.2
1747689797813,MOODENGUSDT,1747689797816,0.2465000,0,0.1721000,117
1747689797826,DOGEUSDT,1747689797826,0.223830,68424,0.219960,150014
1747689797823,BTCUSDT,1747689797826,105286.20,0.008,5000.00,0.736
1747689797827,ETHUSDT,1747689797829,2517.08,4.212,200.00,26.897
1747689797808,ETHUSDC,1747689797829,2552.67,8.308,2013.85,0.000
1747689797833,1000PEPEUSDT,1747689797840,0.0132278,149990,0.0129411,0
1747689797855,SOLUSDT,1747689797855,165.6700,137.99,132.5300,9.66
1747689797840,BTCUSDC,1747689797867,105342.0,0.040,101516.7,1.170
1747689797875,XRPUSDT,1747689797883,2.3763,17178.2,2.1683,771.2
1747689797916,MOODENGUSDT,1747689797918,0.2466200,1706,0.2378600,1691
1747689797927,BTCUSDT,1747689797929,105286.10,15.104,1000.00,64.028
1747689797907,DOGEUSDT,1747689797928,0.223850,124465,0.219330,37135
1747689797911,ETHUSDC,1747689797934,2517.31,44.730,2514.32,101.690
1747689797911,ETHUSDT,1747689797938,2516.51,157.309,2466.17,5.284
1747689797937,1000PEPEUSDT,1747689797943,0.0132450,340064,0.0131770,71916
1747689797909,BTCUSDC,1747689797980,105322.6,0.000,105263.4,0.000
1747689798000,XRPUSDT,1747689798005,2.3765,14256.5,2.3533,14188.5
1747689798012,SOLUSDT,1747689798014,165.6700,137.99,132.5300,9.60
1747689798008,MOODENGUSDT,1747689798019,0.2466500,67,0.2216100,2253
1747689798029,BTCUSDT,1747689798031,105286.10,15.103,1000.00,64.028
1747689798033,ETHUSDC,1747689798036,2550.04,29.245,2334.32,0.000
1747689798039,ETHUSDT,1747689798040,2516.96,0.087,200.00,26.897
1747689798042,1000PEPEUSDT,1747689798046,0.0132321,1565,0.0131972,379
1747689798010,DOGEUSDT,1747689798054,0.223880,132322,0.179050,12135
1747689798102,XRPUSDT,1747689798111,2.3763,17998.4,1.9010,2807.4
1747689798116,SOLUSDT,1747689798118,165.6900,171.05,159.0400,38.86
1747689798115,MOODENGUSDT,1747689798121,0.2466100,4237,0.2459900,3269
1747689798121,BTCUSDT,1747689798134,105286.20,0.010,5000.00,0.736
1747689798122,ETHUSDC,1747689798142,,,2334.32,38.170
1747689798147,1000PEPEUSDT,1747689798148,0.0132228,0,0.0092562,0
1747689798140,ETHUSDT,1747689798151,2516.50,0.000,200.00,26.897
1747689798119,DOGEUSDT,1747689798156,0.223860,185872,0.218560,45853
1747689798200,BTCUSDC,1747689798201,105312.9,0.002,84248.6,0.000
1747689798211,XRPUSDT,1747689798219,2.3763,19785.6,2.3698,26894.6
1747689798207,MOODENGUSDT,1747689798224,0.2466100,2581,0.2391000,1326
1747689798213,SOLUSDT,1747689798228,165.6700,135.80,160.6100,243.48
1747689798236,BTCUSDT,1747689798237,105286.10,15.108,1000.00,64.028
1747689798236,ETHUSDC,1747689798250,2520.12,5.996,500.00,0.000
1747689798249,1000PEPEUSDT,1747689798249,0.0132232,0,0.0119014,8201
1747689798243,ETHUSDT,1747689798254,2516.51,157.809,2013.21,0.013
1747689798260,DOGEUSDT,1747689798268,0.223820,99404,0.201430,13127
1747689798249,BTCUSDC,1747689798309,106895.3,1.400,101485.7,0.955
1747689798319,XRPUSDT,1747689798321,2.3763,19945.3,2.1386,1463.3
1747689798317,MOODENGUSDT,1747689798327,0.2466100,3921,0.2341300,2070
1747689798326,SOLUSDT,1747689798330,165.6700,135.83,162.8400,78.72
1747689798338,BTCUSDT,1747689798339,105294.50,0.404,1000.00,64.028
1747689798345,1000PEPEUSDT,1747689798350,0.0132239,0,0.0126029,0
1747689798355,ETHUSDT,1747689798357,2516.51,156.831,200.00,26.897
1747689798356,ETHUSDC,1747689798357,2517.39,0.313,500.00,0.050
1747689798349,DOGEUSDT,1747689798372,0.223820,99689,0.222640,709604
1747689798421,XRPUSDT,1747689798423,2.3767,17792.8,2.3347,16049.6
1747689798342,BTCUSDC,1747689798428,,,105306.3,0.002
1747689798420,MOODENGUSDT,1747689798430,0.2466500,834,0.2459900,3089
1747689798433,SOLUSDT,1747689798435,165.6700,135.81,132.5300,9.60
1747689798441,BTCUSDT,1747689798441,105286.10,15.106,5000.00,0.736
1747689798448,1000PEPEUSDT,1747689798453,0.0132240,1574,0.0131882,4239059
1747689798446,ETHUSDT,1747689798458,2516.51,156.849,200.00,26.897
1747689798453,ETHUSDC,1747689798460,2517.39,0.300,2467.37,0.000
1747689798467,DOGEUSDT,1747689798475,0.223820,102530,0.219970,324232
1747689798524,XRPUSDT,1747689798525,2.3763,19993.4,2.3678,13954.4
1747689798531,MOODENGUSDT,1747689798533,0.2466000,2812,0.2459900,4908
1747689798544,BTCUSDT,1747689798544,105286.10,15.069,1000.00,64.028
1747689798549,1000PEPEUSDT,1747689798556,0.0132240,0,0.0131371,0
1747689798550,ETHUSDC,1747689798565,2518.23,2.243,2467.37,48.148
1747689798561,ETHUSDT,1747689798568,2516.51,156.874,2487.18,0.023
1747689798559,DOGEUSDT,1747689798584,0.223840,113521,0.179050,12135
1747689798590,SOLUSDT,1747689798591,165.6800,22.62,160.6100,243.48
1747689798630,MOODENGUSDT,1747689798634,0.2465700,3480,0.2456700,4026
1747689798636,XRPUSDT,1747689798637,2.3763,20182.7,2.3364,8793.3
1747689798641,BTCUSDT,1747689798646,105302.40,0.370,1000.00,64.028
1747689798657,1000PEPEUSDT,1747689798660,0.0132250,144020,0.0125707,0
1747689798671,ETHUSDT,1747689798679,2516.64,0.093,200.00,26.897
1747689798633,ETHUSDC,1747689798680,2520.12,5.996,2490.87,12.027
1747689798684,DOGEUSDT,1747689798687,0.223820,102622,0.221780,502
1747689798700,SOLUSDT,1747689798718,165.6700,135.47,164.4700,171.12
1747689798726,MOODENGUSDT,1747689798737,0.2465700,2159,0.2457700,2927
1747689798743,BTCUSDT,1747689798750,105295.90,0.170,5000.00,0.736
1747689798752,1000PEPEUSDT,1747689798762,0.0132250,0,0.0131883,145248
1747689798731,BTCUSDC,1747689798779,105310.8,2.561,84248.6,0.000
1747689798782,ETHUSDC,1747689798783,2520.12,113.756,2013.85,0.013
1747689798782,XRPUSDT,1747689798783,2.3764,10092.2,1.9010,2807.4
1747689798782,ETHUSDT,1747689798783,2516.64,0.023,200.00,26.897
1747689798760,DOGEUSDT,1747689798789,0.223860,190461,0.221950,77225
1747689798818,SOLUSDT,1747689798822,165.6700,136.47,160.4000,510.66
1747689798848,BTCUSDT,1747689798852,105286.20,0.010,999.90,0.204
1747689798857,1000PEPEUSDT,1747689798864,0.0132275,117148,0.0125736,0
1747689798861,MOODENGUSDT,1747689798870,0.2465800,3973,0.2402000,43640
1747689798848,BTCUSDC,1747689798884,105322.7,0.258,105231.2,0.000
1747689798878,XRPUSDT,1747689798886,2.3763,18071.4,2.3208,4380.7
1747689798880,ETHUSDC,1747689798896,2530.40,45.679,2013.85,0.000
1747689798883,DOGEUSDT,1747689798897,0.220500,0,0.213080,205115
1747689798896,ETHUSDT,1747689798900,2516.61,0.051,2461.14,6.103
1747689798880,SOLUSDT,1747689798923,165.8700,898.42,132.5300,9.66
1747689798951,BTCUSDT,1747689798954,105286.10,15.065,1000.00,64.028
1747689798966,1000PEPEUSDT,1747689798968,0.0132272,141391,0.0131452,99465
1747689798961,MOODENGUSDT,1747689798984,0.2466200,12744,0.2464400,8945
1747689798993,XRPUSDT,1747689798995,2.3763,18339.7,2.3653,10044.1
1747689798998,DOGEUSDT,1747689798999,0.222660,0,0.156640,103
1747689799005,ETHUSDT,1747689799011,2516.62,0.018,200.00,26.897
1747689799002,BTCUSDC,1747689799020,105353.8,0.707,105230.8,1.810
1747689799002,SOLUSDT,1747689799024,165.6700,136.47,132.5300,9.60
1747689799028,ETHUSDC,1747689799029,2551.82,0.015,2336.02,59.332
1747689799056,BTCUSDT,1747689799056,105286.20,0.008,5000.00,0.736
1747689799062,1000PEPEUSDT,1747689799071,0.0132242,0,0.0125640,7960
1747689799093,XRPUSDT,1747689799097,2.3765,18564.4,2.3297,4865.2
1747689799099,DOGEUSDT,1747689799100,0.222660,0,0.214830,45419
1747689799108,ETHUSDT,1747689799112,2516.51,156.783,2487.17,0.018
1747689799102,BTCUSDC,1747689799124,105321.3,0.118,105267.1,0.118
1747689799124,MOODENGUSDT,1747689799127,0.2527300,1103,0.2433700,434
1747689799111,SOLUSDT,1747689799127,165.6700,135.26,162.8400,1838.82
1747689799114,ETHUSDC,1747689799137,2517.31,45.047,2514.31,100.211
1747689799156,BTCUSDT,1747689799157,105286.20,0.010,1000.00,64.028
1747689799162,1000PEPEUSDT,1747689799172,0.0132249,0,0.0131937,80671
1747689799202,DOGEUSDT,1747689799202,0.223790,93942,0.217510,28271
1747689799194,XRPUSDT,1747689799206,2.3763,18071.4,2.3600,89071.9
1747689799213,ETHUSDT,1747689799214,2516.51,154.995,2423.38,1.103
1747689799214,MOODENGUSDT,1747689799230,0.2465700,4573,0.2113900,46037
1747689799211,SOLUSDT,1747689799230,165.6900,112.03,160.6100,242.06
1747689799243,ETHUSDC,1747689799247,2517.31,45.444,2482.06,44.269
1747689799239,BTCUSDC,1747689799255,107169.5,0.000,84248.6,0.000
1747689799256,BTCUSDT,1747689799258,105286.20,0.010,5000.00,0.736
1747689799275,1000PEPEUSDT,1747689799276,0.0132250,0,0.0119024,0
1747689799302,DOGEUSDT,1747689799303,0.223780,71464,0.201400,5177
1747689799313,XRPUSDT,1747689799315,2.3764,10043.5,2.1386,1463.3
1747689799316,ETHUSDT,1747689799317,2491.34,0.000,200.00,26.897
1747689799331,SOLUSDT,1747689799333,165.6700,130.59,164.3300,174.73
1747689799318,ETHUSDC,1747689799348,2517.25,41.764,2480.19,66.480
1747689799355,BTCUSDC,1747689799358,106359.6,0.000,103902.7,0.000
1747689799358,BTCUSDT,1747689799359,105286.10,15.065,5000.00,0.756
1747689799341,MOODENGUSDT,1747689799361,0.2465700,4695,0.2459900,3089
1747689799357,1000PEPEUSDT,1747689799378,0.0132253,48774,0.0119027,4584
1747689799403,DOGEUSDT,1747689799404,0.223780,72838,0.156650,6925
1747689799403,XRPUSDT,1747689799416,2.3765,16298.3,1.9010,2807.4
1747689799413,ETHUSDT,1747689799418,2516.51,155.676,2423.38,0.031
1747689799401,SOLUSDT,1747689799446,165.6700,130.56,132.5300,9.66
1747689799440,ETHUSDC,1747689799450,2517.25,41.776,2490.22,58.545
1747689799462,BTCUSDT,1747689799462,105286.10,15.067,1000.00,64.028
1747689799450,BTCUSDC,1747689799462,105321.3,0.000,103586.5,0.002
1747689799466,1000PEPEUSDT,1747689799481,0.0132251,465657,0.0119027,3820
1747689799471,MOODENGUSDT,1747689799498,0.2465700,4980,0.2457600,44841
1747689799504,DOGEUSDT,1747689799507,0.223780,72855,0.156650,6861
1747689799512,ETHUSDT,1747689799520,2516.51,155.512,2478.84,0.048
1747689799511,XRPUSDT,1747689799523,2.3763,17639.6,2.3562,52273.8
1747689799560,SOLUSDT,1747689799564,165.6900,99.63,132.5300,9.60
1747689799561,BTCUSDT,1747689799564,105286.10,15.048,5000.00,0.736
1747689799570,ETHUSDC,1747689799576,2517.31,0.000,2470.92,0.000
1747689799571,BTCUSDC,1747689799579,105327.9,0.000,104310.2,0.382
1747689799583,1000PEPEUSDT,1747689799584,0.0132251,451391,0.0119025,1739
1747689799588,MOODENGUSDT,1747689799601,0.2465700,4980,0.2341100,21143
1747689799603,DOGEUSDT,1747689799608,0.223780,72901,0.156650,6925
1747689799623,ETHUSDT,1747689799624,2516.51,155.590,200.00,26.897
1747689799625,XRPUSDT,1747689799633,2.3763,17645.4,2.3642,10585.7
1747689799661,BTCUSDT,1747689799666,105290.00,0.001,5000.00,0.736
1747689799650,SOLUSDT,1747689799670,165.6700,129.12,160.6100,242.06
1747689799659,ETHUSDC,1747689799681,,,2469.48,0.000
1747689799673,1000PEPEUSDT,1747689799686,0.0132251,322356,0.0130596,0
1747689799606,BTCUSDC,1747689799708,,,105295.6,0.018
1747689799703,DOGEUSDT,1747689799717,0.223810,64409,0.156650,6861
1747689799725,ETHUSDT,1747689799727,2516.51,155.426,2509.05,0.000
1747689799726,XRPUSDT,1747689799735,2.3763,16321.3,2.3592,119010.7
1747689799696,MOODENGUSDT,1747689799743,0.2466300,12987,0.2452200,20394
1747689799768,BTCUSDT,1747689799769,105300.70,0.004,1000.00,64.028
1747689799750,SOLUSDT,1747689799771,165.6700,129.18,165.3800,374.36
1747689799783,ETHUSDC,1747689799787,2552.90,0.016,2013.80,0.013
1747689799789,1000PEPEUSDT,1747689799789,0.0132266,55266,0.0130927,202129
1747689799774,BTCUSDC,1747689799817,105338.1,0.000,84248.6,0.000
1747689799819,DOGEUSDT,1747689799820,0.223790,51027,0.156650,6925
1747689799829,ETHUSDT,1747689799829,2516.51,155.434,200.00,26.897
1747689799810,XRPUSDT,1747689799843,2.3763,16330.4,2.3604,37322.5
1747689799870,BTCUSDT,1747689799872,105286.20,0.010,5000.00,0.736
1747689799845,SOLUSDT,1747689799874,165.6700,130.99,157.0000,2816.05
1747689799868,MOODENGUSDT,1747689799875,0.2465700,6453,0.2416300,19249
1747689799874,ETHUSDC,1747689799891,2517.74,0.100,2013.80,0.000
1747689799884,1000PEPEUSDT,1747689799892,0.0132271,60837,0.0105801,826
1747689799922,DOGEUSDT,1747689799923,0.223780,73196,0.156650,6861
1747689799931,ETHUSDT,1747689799932,2516.93,7.655,200.00,26.897
1747689799942,XRPUSDT,1747689799944,2.3770,20539.3,2.3643,83688.6
1747689799912,BTCUSDC,1747689799949,105418.6,0.477,105274.3,0.000
1747689799972,BTCUSDT,1747689799975,105286.20,0.010,5000.00,0.736
1747689799961,SOLUSDT,1747689799977,165.6700,130.99,132.5300,9.66
1747689799992,1000PEPEUSDT,1747689799995,0.0132243,0,0.0125881,1586420
1747689799981,ETHUSDC,1747689799997,2517.72,0.328,2490.22,50.525
1747689799995,MOODENGUSDT,1747689800023,0.2465700,6921,0.2416300,20076
1747689800015,DOGEUSDT,1747689800026,0.223780,73323,0.156650,6925
1747689800046,ETHUSDT,1747689800047,2516.96,0.087,2511.37,0.008
1747689800046,XRPUSDT,1747689800060,2.3763,16881.0,2.3573,132744.4
1747689800069,SOLUSDT,1747689800078,165.6700,130.89,132.5300,9.60
1747689800073,BTCUSDT,1747689800078,105286.10,15.053,1000.00,64.028
